ask.v | 1 | `` On a stand-alone basis , the network ought to make money , '' he says . When Mr. Pilson is asked directly -- can you make money on all this ? -- he does n't exactly say yes . `` What you 're really %% asking %% is , Are the profit and loss margins anticipated on the events acceptable to management ? '' he says . Then , he answers his own question . `` Yes , they are .
ask.v | 1 | Over a cup of coffee , Mr. Stone told his story . He talked about 20 minutes . When he was through , the court members %% asked %% many questions , then the chairman said they would like to hear his manager 's side and talk to witnesses . The chairman promised Mr. Stone a decision within two weeks . Bob Stone is a fictional name , but the incident described is real .
ask.v | 1 | Through the door , he had seen Mr. Jack walking around , waiting for Miss Ada . Finally she had come down ; ; Winston had heard her shaking out the skirt of her new pink silk hostess gown . `` How do you like it '' ? ? She had %% asked %% . Mr. Jack had said , `` You look about fifteen years old '' . `` Is that a compliment '' ? ?
ask.v | 1 | `` Hello , anyone at home '' ? ? Tanner wisecracked . `` Of course '' , replied Helva logically , activating her outside scanners . `` Are you my partner '' ? ? She %% asked %% hopefully , as she recognized the Scout Service uniform . `` All you have to do is ask '' , he retorted hopefully . `` No one has come .
ask.v | 1 | His mother , who had seen little of him for four years , appeared worried about his sailing off by himself for an Orient which , she herself having slight knowledge of it , had to be distrusted . She seemed to work to grow close to her son in the few days he spent at home , talking to him about some of the more pleasant moments of his childhood and then trying to talk to him about those things in which he alone was interested . `` Do you still have The Book of the Dead '' ? ? She %% asked %% him and , laughing , she added , `` I was nervous about buying a book with a title like that , but I knew you 'd like it '' . `` Yes '' , he lied to shorten the conversation , `` I still have it '' . He was no longer able to relax in the presence of his parents and found it difficult to keep up a conversation with his mother or father , no matter the subject .
ask.v | 1 | It now means , in my country , homosexual '' , I said . `` Oh , I forgot to say that if one is taken to the funny house in the funny wagon , he is removed to a mental institution in an ambulance . Recently , by the way , I received a questionnaire in which I was %% asked %% whether or not I was non-institutionalized '' . My host went over and stared out the window at his peacocks ; ; then he turned to me . `` Is it true that you believe the other animals are saner than the human species '' ? ?
authority.n | 3 | Despite the departure of Mr. Lawson and Sir Alan , the tug-of-war over the EMS could continue . Sir Geoffrey Howe , deputy prime minister and a Lawson ally on the EMS , has signaled he will continue pressing for early membership . Of immediate concern is whether the Thatcher government will continue Mr. Lawson 's policy of tracking the monetary policies of the West German Bundesbank and responding in kind when the Frankfurt %% authorities %% move interest rates . Mrs. Thatcher `` does n't like taking orders from foreigners , '' says Tim Congdon , economist with Gerrard & National Holding PLC . As Conservatives rally around Mrs. Thatcher during the crisis , many harbor hopes last week 's debacle will prompt change .
authority.n | 1 | It 's currently forced to turn away many potential subscribers beyond the 13,000 who can be accommodated in its present digs . For all the attention that Chicago theater has received during the past decade , not one new building has been devoted to it . Mr. Sagan , a former publisher and real estate developer , has put together an $ 8 million financial package that includes approximately $ 4 million of tax exempt bonds issued by the State of Illinois ( the first time that a state has used its educational facilities %% authority %% to support construction of a theater ) , and approximately $ 1 million in grants from the National Endowment for the Arts , the MacArthur Foundation , and a few other deep pockets . The rest , he is confident , can be raised . His board members alone have pledged $ 800,000 and he is just beginning to massage local foundations and corporations .
avoid.v | 1 | She never could fit into a crowd which had known , which still knew and admired Linda . When there was bridge at Edythe 's house , the cards shuffled like wet graham crackers and the food probably was wet graham crackers . She managed a missionary drive for the church once and got the books so confused that old Mr. Webber , the eldest elder , who 'd never donated more than five dollars to anything , had to cough up five hundred dollars to %% avoid %% a scandal in what Edythe called `` the bosoms of the church '' . John did find the missing checks and money afterward , and the drive was actually oversubscribed , which was a real bit of luck for the missionaries . Being an intelligent man , John must have guessed what everyone thought about Edythe , but he never let on by so much as a brave smile .
base.n | 1 | Individual Inc. , a new company in Brookline , Mass. , uses filtering technology developed by Cornell University computer scientist Gerard Salton , to automatically produce customized newsletters it sends electronically to subscribers by 8 a.m. the next day . `` We are operating an information refinery that takes a broad stream of raw data and turns it into actionable knowledge , '' says Yosi Amram , founder and president . The daily newsletter , which is n't widely available yet , will have a %% base %% cost of $ 2,000 a year and provides full text of relevant articles under license agreements with Reuters , McGraw Hill , United Press International , two press release news wires and Japan 's Kyodo news service . One early user is NEC Corp. 's U.S. printer marketing arm . `` They want the full press releases on printer announcements by their competition , '' Mr. Amram says .
begin.v | 1 | A thin man in a gray suit looks up from a newspaper . Mr. Niciporuk sits . Anatol Pawlowski 's leg %% begins %% jiggling beneath his desk . `` Solidarity does n't care for the good of this region , '' he says after a few pleasantries . `` They want to turn everything upside down in a week .
begin.v | 1 | When it was restarted , heat output `` really took off '' and produced excess heat for several hours before dying down , he said . Typical of other experiments , Mr. Oriani said his experiment was `` very erratic . '' It would go along doing nothing but dissociating the heavy water and then at totally unpredictable times , it would %% begin %% producing excess heat for as long as 10 or 11 hours before quieting down . The excess heat was 15 % to 20 % more than the energy involved in the electrolysis of water . Mr. Oriani said the heat bursts were too large and too long to be explained by the sudden release of energy that might have slowly accumulated during the experiments ' quiescent times , as some scientists have suggested .
believe.v | 1 | He says it 's important for a new make to be as distinctive as possible while still retaining links to the parent company 's quality image . He applauds Toyota and Nissan Motor Co. for creating separate divisions for their new luxury models , rather than simply adding more nameplates to their standard car lines . Some auto executives %% believe %% the benefits of more choice outweigh the drawbacks . `` There 's more noise out there , and the consumer may have to work harder to cut through it , '' says Vincent P. Barabba , executive director of market research and planning at General Motors Corp . `` But the reward is that there 's less need to make tradeoffs '' in choosing one 's wheels .
believe.v | 1 | The Bourbon economic philosophy , moreover , is not very different from that of Northern conservatives . But those among the Bourbons who remain unreconstructed go much further than this . They %% believe %% that if the South had been let alone it would have produced a civilization superior to that of modern America . As it is , they consider that the North is now reaping the fruits of excess egalitarianism , that in spite of its high standard of living the `` American way '' has been proved inferior to the English and Scandinavian ways , although they disapprove of the socialistic features of the latter . The South 's antipathy to Northern civilization includes such charges as poor manners , harsh accents , lack of appreciation of the arts of living like gastronomy and the use of leisure .
believe.v | 1 | Martin realized , later on , that he should have `` had it out '' with Dolores that night . As violently as possible . But he was so taken aback , he could not %% believe %% any rage of his would make her give in . On the contrary , it would only weaken his position if he fumed , while she stayed calm and adamant . And if he surrendered after raving at her .
bill.n | 3 | The estimated $ 1.8 billion for the space station would be double last year 's level , and total appropriations for the National Aeronautics and Space Administration would grow 16 % to nearly $ 12.4 billion . A string of costly projects , including the high-speed national aerospace plane and the advanced communications technology satellite , would continue to be developed within these limits . And while imposing a statutory cap of $ 1.6 billion on future spending , the %% bill %% would give NASA $ 30 million for the start-up of the CRAF-Cassini mission , a successor to the Voyager space probe . Separately , the National Science Foundation is promised a 7.7 % increase to bring its appropriations to $ 2.07 billion . And while pursuing these initiatives , Congress and the White House are squeezed too by steady increases -- $ 551 million -- in veteran 's medical care .
bill.n | 5 | The Treasury said it plans to sell $ 2 billion of 51-day cash-management bills today , raising all new cash . The %% bills %% will be dated Oct. 31 and will mature Dec. 21 , No non-competitive tenders will be accepted . Tenders , available in minimum denominations of $ 1 million , must be received by noon EST today at Federal Reserve Banks or branches .
bill.n | 4 | At the end of the trip , any unspent foreign exchange will have to be converted back into dollars , with another commission due . The card holder will pay the modest 1 % fee only on the amounts actually needed . Typically , he will be billed only several weeks after the expenditure , and then has another couple of weeks before he has to pay the %% bill %% . In the meantime , the money can continue to earn interest for the card holder -- often more than 1 % during that `` float '' period alone . Daniel Brigham
bill.n | 3 | But the appropriations set in motion spending that adds to an already grim budget picture for fiscal 1991 . Within the appropriations process , the situation is even more difficult since the costs will be counted against the share of funds to be allocated to those subcommittees that recently have had the greatest difficulty in staying within the budget . The underlying %% bill %% approved yesterday is required to keep the government operating past midnight tonight , and this urgency has contributed to the speed -- and , critics say , mistakes -- that have accompanied the package of disaster assistance . The hastily drafted measure could hurt California by requiring it to put up more matching funds for emergency highway assistance than otherwise would be required . And the state 's delegation is fearful that the new funding will be counted against a separate $ 185 million in federal highway funds it would expect to receive under its normal allocation this year .
bill.n | 3 | But yesterday 's agreement would make it easier for state governments to handle the promised aid by deferring for one year a scheduled 50 % increase in the required state matching funds for law-enforcement grants . Similarly , the measure adjusts the current funding formula to promise smaller states such as New Hampshire and Delaware a minimum allocation of $ 1.6 million each in drug grants , or three times the current minimum . The odd mix of departments in the %% bill %% makes it one of the more eclectic of the annual appropriations measures , and the assorted provisions attached by lawmakers run from $ 1.5 million for a fish farm in Arkansas to a music festival in Moscow under the United States Information Agency . Lawmakers scrapped all of a $ 7.4 million State Department request for the 1992 Expo in Seville , Spain , but agreed elsewhere to $ 15,000 for an oil portrait of former Chief Justice Warren Burger . Senate Commerce Committee Chairman Ernest Hollings ( D. , S.C. ) , who also chairs the Senate appropriations subcommittee for the department , attached $ 10 million for an advanced technology initiative , including work on high-definition television .
bill.n | 3 | That 's essentially what budget director Richard Darman is suggesting , and we think he deserves as much support as he can get . If human beings ca n't cut federal spending honestly -- and they ca n't -- let the computers do it . Congress , with a measure of White House complicity , has been manipulating the spending accounts for years under the cover of omnibus appropriations %% bills %% . ( Indeed without earlier manipulations , the current sequester of $ 16 billion would have been even larger . ) We suspect voters are fed up with the finagling .
build.v | 1 | Manville Corp. said it will %% build %% a $ 24 million power plant to provide electricity to its Igaras pulp and paper mill in Brazil . The company said the plant will ensure that it has adequate energy for the mill and will reduce the mill 's energy costs . Manville said it expects the plant to begin operating at the end of 1991 .
build.v | 1 | It was a fortunate time in which to %% build %% , for the seventeenth century was a great period in Persian art . The architects , the tile and carpet makers , the potters , painters , calligraphers , and metalsmiths worked through Abbas 's reign and those of his successors to enrich the city . Travelers entering from the desert were confounded by what must have seemed an illusion : a great garden filled with nightingales and roses , cut by canals and terraced promenades , studded with water tanks of turquoise tile in which were reflected the glistening blue curves of a hundred domes .
buy.v | 1 | At the Laurel race track , the breeders are romancing people like Tim Hulings , a beer packaging plant worker . Right now , Mr. Hulings is waving his racing program , cheering for Karnak on the Nile , a sleek thoroughbred galloping down the home stretch . Mr. Hulings gloats that he sold all his stocks a week before the market plummeted 190 points on Oct. 13 , and he is using the money to help %% buy %% a 45-acre horse farm . `` Just imagine how exciting that would be if that 's your horse , '' he says . But experts caution that this is n't a game for anyone with a weak stomach or wallet .
buy.v | 6 | Though the ink is barely dry on its new , post-bankruptcy law structure , Bill Bullock , Manville 's head of investor relations , says the company is continually pondering `` whether there is a better way to be structured . We understand that the trust is ultimately going to need to sell some of our shares , '' he says . Of course , one option would be for Manville to %% buy %% out the trust 's shares -- which would do little to benefit public stockholders . But the trust , in most cases , is forbidden from seeking a buyer for only its shares before November 1993 . And both the trust and Manville are seeking to avoid the bad publicity that , in the asbestos era , tarred the Manville name .
buy.v | 3 | A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth . The theory relies on three assumptions : 1 ) Voters can `` %% buy %% '' one of two brands when they select their political agents -- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action , and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest . 2 ) Congressional representatives have two basic responsibilities while voting in office -- dealing with national issues ( programmatic actions such as casting roll call votes on legislation that imposes costs and\/or confers benefits on the population at large ) and attending to local issues ( constituency service and pork barrel ) . 3 ) Republican congressional representatives , because of their belief in a minimalist state , are less willing to engage in local benefit-seeking than are Democratic members of Congress .
capital.n | 1 | The bank was hamstrung in its efforts to face the challenges of a changing market by its links to the government , analysts say . Until Mr. Luzon took the helm last November , Banco Exterior was run by politicians who lacked either the skills or the will to introduce innovative changes . But Mr. Luzon has moved swiftly to streamline bureaucracy , cut costs , increase %% capital %% and build up new areas of business . `` We 've got a lot to do , '' he acknowledged . `` We 've got to move quickly . ''
capital.n | 1 | HomeFed said the slide in loan originations was more a matter of design than a sign of cooling in the California market . Any such downturn in California would be grim news for West Coast thrifts , particularly the less healthy ones , which have performed poorly even with a torrid market . But HomeFed said it purposely curbed loan originations in the quarter because of uncertainty over the new %% capital %% requirements and regulations that will emerge from negotiations over implementing the government 's massive thrift bailout bill . It said its real-estate operations earned a record $ 21.7 million , more than double year-earlier real estate profit of $ 9 million . And analysts said they see no signs of an imminent swoon in California real estate , even with last week 's earthquake .
capital.n | 2 | But other Bush administration officials have criticized Maryland Gov. William Schaefer for blocking the use of possible sites in that state . Administration officials also have said that Washington Mayor Marion Barry has delayed consideration of sites in the city . In a letter to Mr. Bennett 's office , released yesterday , Washington 's city administrator , Carol Thompson , complained that the drug czar had exaggerated the amount of federal drug-related assistance provided to the %% capital %% . Referring to Mr. Bennett 's claim that the federal government would provide $ 97 million in emergency federal support , Ms. Thompson wrote , `` Our analysis was unable to even come close to documenting that figure . '' Of his successes in Washington , Mr. Bennett stressed that existing federal prisons have taken custody of 375 local inmates .
capital.n | 1 | The Paris-based group said its earlier projection -- that group profit for all of 1989 would be close to the 322.7 million francs posted for 1988 -- remains valid . Taking into account nonrecurring gains and losses , Hachette 's group net income for the first six months of this year totaled 246.6 million francs , practically double the year-earlier figure of 124.5 million francs . Analysts said Hachette 's earnings in the second half might be boosted by a %% capital %% gain from the sale of the Paris headquarters of a newspaper-delivery company that is 49 % owned by Hachette .
care.v | 1 | Somehow , all the other passengers ( also supposed to have died in this web of elaborate frauds to cover up the disappearance of the personnel of the Gabriel ) had simultaneously `` agreed '' to die . And , therefore , being in disgrace , they would not be cremated and their ashes flung to the winds in public ceremony . No , the fish could eat their bodies for all the Sturch %% cared %% . Hal felt sorry for Mary ; ; he had a time keeping the tears from welling to his own eyes as he stood in the crowd in the observation dome . Yet , he told himself , this was the best way .
carrier.n | 6 | `` The key to Delta 's record earnings continued to be excellent passenger revenue growth , '' said Thomas Roeck , chief financial officer . Passenger traffic jumped 14 % in the quarter , while profit per passenger grew 2 % . Delta has benefited more than other %% carriers %% from the weakness of Eastern Airlines , which shares the Atlanta hub . Although Eastern is back to about 80 % of its pre-strike schedule now , the Texas Air Corp. subsidiary was only beginning to get back on its feet during the quarter . Separately , America West Airlines , Phoenix , Ariz. , reported third-quarter profit jumped 45 % to $ 5.8 million , or 28 cents a share , from $ 4 million , or 24 cents a share , a year earlier .
carrier.n | 6 | StatesWest has a 7.25 % stake in Mesa , which operates 20 twin-engine and two single-engine turboprops among 42 cities in New Mexico , Arizona , Wyoming , Colorado and Texas . StatesWest operates four twin-engine turboprop aircraft , connecting 10 cities in California , Arizona and Nevada . The %% carrier %% has n't yet turned a profit .
cause.v | 1 | He said that ill effects from new carpets manifest themselves immediately but that the Beebes ' symptoms appeared months later . Catherine Adams , the Beebes ' lawyer , said the verdict would not discourage other plaintiffs from filing such suits . Scientists are only beginning to understand what %% causes %% sick-building syndrome and much of that research was unavailable when the Beebes filed the case , she said . The Beebes now believe that a prime culprit for their injuries was fumes from an adhesive used in the carpeting . But the Beebes did n't come to that conclusion until time limits had elapsed for adding the adhesives maker as a defendant in the case , Ms. Adams said .
chance.n | 1 | Though obscure to most investors , the question of whether to list options on more than one exchange has aroused much interest in Congress , mainly because regional exchanges fear the change could bankrupt them . Congressmen raised the issue yesterday at a hearing . Mr. Breeden , not missing a %% chance %% to press his agenda , cited the earthquake . That event , he contended , simply shows the `` vulnerability '' of having listings on only one exchange .
claim.v | 2 | Northeast Utilities raised its bid for Public Service Co. of New Hampshire , which is operating under Bankruptcy Code protection , to $ 2.25 billion from $ 1.85 billion . Northeast 's raised bid , which was supported by PS of New Hampshire 's official shareholder committee , is a prelude to what is expected to be a round of higher bids by the other groups trying to acquire the company , the largest utility in New Hampshire . The $ 2.25 billion value %% claimed %% by Northeast , based in Hartford , Conn. , is the highest yet given to a bid . Some of the three other bidding groups are expected to increase their offers tomorrow , a date set for revised offers by a bankruptcy court judge . A hearing is set for Nov. 15 , but participants do n't expect a resolution until July 1990 .
come.v | 1 | Virtually every automotive analyst in New York showed up . Detroit-to-Tokyo flights were booked solid this week as Motor City executives , including Ford Motor Co. Chairman Donald E. Petersen and Chrysler Corp. Vice Chairman Gerald Greenwald , flocked to see the future . Even the Soviet Union %% came %% , for the first time in 24 years , to show off its Lada Niva sedan and its futuristic dark-blue `` Kompakt '' model . Here 's a firsthand look at what the Japanese hosts sported , and what the foreign visitors saw . New Technology
come.v | 4 | `` If the number is a little better , then copper will respond positively , if it is worse then more selling could ensue , '' she predicted . Ms. Raptopoulos noted that relating economic numbers to specific market activity is tricky . Yesterday , for example , `` the durable goods numbers %% came %% out for September and the number was down only 0.1 % , '' she said . `` However , if you exclude defense-related orders then durable goods were down 3.9 % . I believe that number reflects a slowing economy . ''
come.v | 5 | Copper prices fell sharply Friday afternoon . For example , copper for December delivery settled 4.5 cents lower at $ 1.2345 a pound . Pressure %% came %% from several developments including the settlement of two long-term strikes . On Friday , one analyst said , rank-and-file workers ratified a new labor agreement ending a three-month strike at the Highland Valley mine in British Columbia . In Mexico , the analyst added , employees at the Cananea mine , who have been out of work since late August when the mine was declared bankrupt by the government , accepted a 35 % cut in the 3,800-man work force .
complain.v | 1 | The arrangement with Argiento was working well , except that sometimes Michelangelo could not figure who was master and who apprentice . Argiento had been trained so rigorously by the Jesuits that Michelangelo was unable to change his habits : up before dawn to scrub the floors , whether they were dirty or not ; ; water boiling on the fire for washing laundry every day , the pots scoured with river sand after each meal . `` Argiento , this is senseless '' , he %% complained %% , not liking to work on the wet floors , particularly in cold weather . `` You 're too clean . Scrub the studio once a week .
condition.n | 2 | As part of the transaction , Edisto agreed to give Mesa , an Amarillo , Texas , oil and gas partnership managed by T. Boone Pickens Jr. , a seat on its board . NRM said its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of Edisto . The transaction is subject to approval of NRM unitholders of record on Oct. 23 , among other %% conditions %% . NRM said it expects unitholders to vote on the restructuring at a meeting Dec. 15 .
condition.n | 1 | Mr. Lawson also made it clear that he would be watching exchange rates carefully . A sinking pound makes imports more expensive and increases businesses ' expectations of future inflation , he argued . In an apparent warning to currency traders who have lately been selling the British currency , he stated that the exchange rates will have a `` major role in the assessment of monetary %% conditions %% . '' In reaffirming the current monetary policy of using high interest rates to fight inflation and shore up the pound , Mr. Lawson dismissed other approaches to managing the economy . He said he monitors the money-supply figures , but does n't give them paramount importance , as some private and government economists have suggested .
contribute.v | 2 | Wall Street securities firms , `` the primary source of liquidity for the high yield market , '' have been net sellers of junk bonds because of trading losses , Deltec said in a recent , grim report to customers . Mutual funds have also been net sellers of junk bonds as junk 's relatively poor performance and negative press coverage have produced `` above-normal '' redemptions by shareholders , Deltec said . Investors , trying to raise cash , have sold `` large liquid issues '' such as RJR Holdings Corp. and Kroger Co. ; declines in these benchmark issues have %% contributed %% to the market 's distress . And , Deltec said , buying has been severely reduced because savings and loans have been restricted in their junk purchases by recently passed congressional legislation . `` In fact , savings and loans were sellers of high yield holdings throughout the quarter , '' Deltec said .
defense.n | 1 | `` I 'm not going to be stampeded into overreacting to any of this , President Bush told Mr. Apple in this week 's interview . He was referring to the `` absolutely extraordinary '' events in Eastern Europe , and it is a defensible position . But there is no %% defense %% at all for the ethos of the 1980s . We did n't stampede into it , we slithered and slipped down the long slope , and now we have as its quintessential symbol a former president huckstering for a foreign poohbah . Or perhaps that is a fitting symbol for the United States of 1989 : Everything for sale ; nothing of real value .
defense.n | 7 | Nine-month net fell 9.5 % to $ 323.4 million , or $ 1.36 a share , from $ 357.2 million , or $ 1.32 a share , a year earlier . Revenue dropped 5.4 % to $ 3.48 billion from $ 3.68 billion . This year 's nine-month results include gains of $ 13 million , or five cents a share , from the sale of Schlumberger 's %% defense %% systems business , and $ 22 million , or nine cents a share , from an award by the IranU.S . Claims Tribunal . The year-earlier nine months include a gain of $ 35 million , or 13 cents a share , from sale of the company 's Electricity Control & Transformers division .
describe.v | 1 | `` O ! ! Pioneers ! ! '' I thought , and wondered what kind of homesteads such odd pioneers would establish in this suburban frontier ; ; pioneers who looked like off-duty gardeners even at parent-teacher conferences and who never called the school principal `` Mister '' . I sighed , thinking that among other things , people here seemed to be those who would have to cut down if they earned less than $ 85,000 yearly ; ; people who would give their teeth for a chance to get on `` Person to Person '' ; ; people who thought it was nice to be important , but not important to be nice ; ; who were more ingratiating than gracious , more personalities than persons . In my estimation , they were people who read Daphne du Maurier , and discussed Kafka ; ; well , not discussed him exactly , but said , `` Kafka '' ! ! Reverently and raised their eyes , as if they were at a loss to %% describe %% how they felt about Kafka , which they were , because they had no opinions about Kafka , not having read Kafka . They were , I felt , people invariably trying to prove not who , but what they were , and trying to determine what , not who , others were . Becoming aware that it was nearly lunchtime , I brought myself back to the tasks at hand .
development.n | 1 | On Friday , Intel began notifying customers about the bugs which cause the chip to give wrong answers for some mathematical calculations . But while International Business Machines Corp. and Compaq Computer Corp. say the bugs will delay products , most big computer makers said the flaws do n't affect them . `` Bugs like this are just a normal part of product development , '' said Richard Archuleta , director of Hewlett-Packard Co. 's advanced systems %% development %% . Hewlett announced last week that it planned to ship a computer based on the 486 chip early next year . `` These bugs do n't affect our schedule at all , '' he said .
development.n | 1 | New approaches to mall design and operation make it possible to tap these markets . If the risks and rewards are reasonable , developers will respond . Government officials who wonder how important it is for them to encourage %% development %% in high-risk areas should visit Vermont-Slauson and Grand Boulevard Plaza and decide for themselves . The answer will be obvious . Mr. Titus is a researcher at the Justice Department 's National Institute of Justice .
disclose.v | 1 | Some become pseudo-lobbyists . John Mack promptly quit his job last spring as an aide to Speaker Wright amid public outrage over Mr. Mack 's violent attack on a young woman when he was 19 years old . After a few weeks in seclusion , Mr. Mack opened a consulting firm , but not to enable him to directly lobby ; that would require him to %% disclose %% his clients by registering as a lobbyist . Still , Mr. Mack says he talks to `` 30 members of Congress a week . '' Misery Loves Company
do.v | 1 | Neither woman was invited by CBS News to participate in a round-table discussion about Mr. Hoffman that is to follow the re-enactment . Mr. Lieber , the actor who plays Mr. Hoffman , says he was concerned at first that the script would `` misrepresent an astute political mind , one that I admired , '' but that his concerns were allayed . The producers , he says , did a good job of depicting someone `` who had %% done %% so much , but who was also a manic-depressive .
do.v | 1 | Neither state has settled , and officials in the two states wo n't discuss their reasons for not doing so . But Drexel has made it clear it could mount a significant legal battle in each state if its license is revoked , according to state officials . Ms. Bryant , the head of the state securities group , said Drexel has %% done %% a better job of settling with the states than E.F. Hutton did after its guilty plea to a massive check-kiting scheme several years ago . Still , she said , Drexel 's trouble with some states is n't a bad thing . `` This process should point out that it 's not going to be easy for a firm that 's convicted of a felony to immediately jump back into the retail business , '' Ms. Bryant said .
